fecha,especie,LST_Day,LST_Night,LST,mes
2022-05-01,pino,9.742840542623693,2.812261617900199,6.277551080261945,5
2022-05-09,estepa,10.919249363867713,-0.6206711195928505,5.149289122137431,5
2022-05-09,pino,9.042485370051667,0.19790361445785878,4.620194492254763,5
2022-05-17,estepa,8.26299300254456,-1.2486548312042292,3.5071690856701654,5
2022-05-17,pino,6.864278829604162,-1.4557128550029308,2.7042829873006156,5
2022-05-25,estepa,2.2400909310104513,-6.729369197688354,-2.2446391333389513,5
2022-05-25,pino,0.7669273016552435,-6.530471600688442,-2.881772149516599,5
2022-06-02,estepa,4.399783495376272,-4.103498727735339,0.14814238382046652,6
2022-06-02,pino,3.583280727578685,-3.70925301204817,-0.06298614223474241,6
2022-06-10,estepa,5.123376749060208,-2.3547773536895393,1.3842996976853343,6
2022-06-10,pino,4.5437582794948215,-1.1441273666092668,1.6998154564427774,6
2022-06-18,estepa,-0.0932750692091836,-5.951001908396922,-3.0221384888030527,6
2022-06-18,pino,0.301508493601769,-5.69964888123922,-2.6990701938187254,6
2022-06-26,estepa,-0.07932888040709685,-5.49916666666664,-2.7892477735368684,6
2022-06-26,pino,-0.45207573149739255,-5.348395869191021,-2.900235800344207,6
2022-07-04,estepa,-1.9786768447836862,-6.759106234096666,-4.368891539440176,7
2022-07-04,pino,-1.7556660929431749,-6.443865748709099,-4.099765920826137,7
2022-07-12,estepa,-1.7904961832060764,-8.36532124681931,-5.077908715012693,7
2022-07-12,pino,-1.9911027158664536,-7.638640275387238,-4.8148714956268455,7
2022-07-20,estepa,0.011077390954918748,-2.178960518158657,-1.083941563601869,7
2022-07-20,pino,2.077028104440352,-3.4544155213604677,-0.688693708460058,7
2022-07-28,estepa,2.7180407124682215,-3.9926240458015028,-0.6372916666666406,7
2022-07-28,pino,2.33701549053359,-3.470860585197906,-0.5669225473321582,7
2022-08-05,estepa,3.113013893646893,-5.322519083969437,-1.1047525951612722,8
2022-08-05,pino,2.0721245449858867,-4.362733218588607,-1.1453043368013602,8
2022-08-13,estepa,3.7882283715012983,-4.340502544529235,-0.2761370865139683,8
2022-08-13,pino,2.130551025967251,-4.1690154905335355,-1.0192322322831422,8
2022-08-21,estepa,7.768260178117078,-2.098066157760784,2.835097010178147,8
2022-08-21,pino,7.042309810671285,-1.5638726333906785,2.7392185886403033,8
2022-08-29,estepa,13.726093904629579,-1.7585846055979333,5.983754649515823,8
2022-08-29,pino,11.190330464716036,-0.4307607573149418,5.379784853700547,8
2022-09-06,estepa,14.869274809160332,-1.260543896263401,6.8043654564484655,9
2022-09-06,pino,11.565521514629975,-0.5326746987951547,5.51642340791741,9
2022-09-14,estepa,10.867689265615926,-3.4560773408304426,3.7058059623927417,9
2022-09-14,pino,8.773008124118402,-2.54510519410355,3.1139514650074256,9
2022-09-22,estepa,19.81720737913489,-1.3748505089058234,9.221178435114533,9
2022-09-22,pino,15.914640275387297,0.11911531841655076,8.016877796901923,9
2022-09-30,estepa,22.013365139949137,1.4481520356234385,11.730758587786287,9
2022-09-30,pino,18.792870912220344,1.525466437177308,10.159168674698826,9
2022-10-08,estepa,19.544341603053464,-0.20750636132312955,9.668417620865167,10
2022-10-08,pino,16.201029259896757,-0.1204406196213161,8.04029432013772,10
2022-10-16,estepa,28.26805343511453,3.0845992366412545,15.676326335877892,10
2022-10-16,pino,24.70375559380382,3.760843373494005,14.232299483648912,10
2022-10-24,estepa,22.652716284987306,0.4830438931297991,11.567880089058553,10
2022-10-24,pino,19.147641996557688,0.5534354561101829,9.850538726333935,10
2022-11-01,estepa,34.44008587786263,6.304646946564916,20.372366412213772,11
2022-11-01,pino,30.356867469879546,7.456120481927744,18.906493975903643,11
2022-11-09,estepa,28.731132315521656,6.245839694656521,17.488486005089086,11
2022-11-09,pino,25.025015490533594,6.436495697074038,15.730755593803817,11
2022-11-17,estepa,32.813492366412234,6.206383587786286,19.50993797709926,11
2022-11-17,pino,28.045869191049945,6.138099827882989,17.091984509466467,11
2022-11-25,estepa,35.90513994910944,9.119309796437683,22.51222487277356,11
2022-11-25,pino,31.168079173838244,9.501005163511222,20.334542168674734,11
2022-12-03,estepa,30.895054071246847,7.8431774809160615,19.369115776081454,12
2022-12-03,pino,25.704746987951832,7.56760757314977,16.6361772805508,12
2022-12-11,estepa,33.84326017811707,8.073807251908423,20.95853371501275,12
2022-12-11,pino,28.80311876075735,7.980523235800375,18.391820998278863,12
2022-12-19,estepa,35.32671755725194,8.175000000000027,21.750858778625982,12
2022-12-19,pino,30.35976592082619,8.78882960413084,19.574297762478515,12
2022-12-27,estepa,37.192388676844814,8.597280534351171,22.894834605597993,12
2022-12-27,pino,31.89696041308093,8.452079173838243,20.174519793459588,12
2023-01-01,estepa,38.971879770992395,10.48377544529265,24.727827608142523,1
2023-01-01,pino,34.105611015490574,10.789036144578343,22.447323580034457,1
2023-01-09,estepa,36.524437022900784,8.260760178117074,22.39259860050893,1
2023-01-09,pino,30.919604130808985,7.954254733218617,19.4369294320138,1
2023-01-17,estepa,37.29799618320613,10.880709287531836,24.089352735368983,1
2023-01-17,pino,32.75791049913944,11.384802065404507,22.071356282271974,1
2023-01-25,estepa,37.12705152671758,9.66429071246822,23.3956711195929,1
2023-01-25,pino,32.40114285714289,9.599597246127395,21.00037005163514,1
2023-02-02,estepa,40.14538486005091,13.205327608142525,26.675356234096718,2
2023-02-02,pino,34.995638554216896,13.71531153184168,24.355475043029287,2
2023-02-10,estepa,31.062127862595442,8.019917302799007,19.541022582697224,2
2023-02-10,pino,26.925944922547373,7.84550086058523,17.385722891566303,2
2023-02-18,estepa,33.16541348600512,8.556125954198498,20.86076972010181,2
2023-02-18,pino,28.607635111876114,9.167173838210017,18.887404475043066,2
2023-02-26,estepa,32.9828307888041,9.030817430025472,21.006824109414787,2
2023-02-26,pino,28.018017211703988,9.883287435456142,18.950652323580066,2
2023-03-06,estepa,27.97406170483464,10.586730279898251,19.280395992366444,3
2023-03-06,pino,25.022939759036184,10.871955249569737,17.94744750430296,3
2023-03-14,estepa,28.35330152671758,6.757172391857537,17.55523695928756,3
2023-03-14,pino,24.098839931153226,7.661380378657517,15.88011015490537,3
2023-03-22,estepa,28.61624363867687,6.811917938931326,17.714080788804097,3
2023-03-22,pino,24.89666781411363,8.021555938037897,16.459111876075763,3
2023-03-30,estepa,22.87707061068705,3.572840330788833,13.22495547073794,3
2023-03-30,pino,19.570471600688503,4.8203889845094965,12.195430292599,3
2023-04-07,estepa,18.884544568208995,3.6524141221374364,11.268479345173215,4
2023-04-07,pino,16.841858962416204,4.575617900172148,10.708738431294176,4
2023-04-15,estepa,18.543374681933873,2.952000636132344,10.747687659033108,4
2023-04-15,pino,15.704540447504336,3.7945920826162096,9.749566265060272,4
2023-04-23,estepa,18.23359414758273,3.127220101781202,10.680407124681965,4
2023-04-23,pino,16.04932185886407,4.371762478485402,10.210542168674735,4
2023-05-01,estepa,12.644223918575094,1.2340744274809476,6.939149173028021,5
2023-05-01,pino,10.774179001721198,1.7501686746988294,6.262173838210013,5
2023-05-09,estepa,14.264802798982213,2.1199300254453197,8.192366412213767,5
2023-05-09,pino,13.132137693631694,3.4370258175559645,8.28458175559383,5
2023-05-17,estepa,7.903657760814276,-0.445842875318035,3.728907442748121,5
2023-05-17,pino,6.508123924268533,-0.15451290877794,3.1768055077452964,5
2023-05-25,estepa,5.280791865895727,0.9110390198224434,3.095915442859085,5
2023-05-25,pino,4.252379784137649,-0.014507008034501556,2.1189363880515737,5
2023-06-02,estepa,4.492897582697231,-0.657980279898194,1.9174586513995187,6
2023-06-02,pino,3.84538541575506,-0.6670361445782825,1.5891746355883887,6
2023-06-10,estepa,1.8976558524173335,-5.805515267175545,-1.9539297073791055,6
2023-06-10,pino,1.187913941480237,-4.954282809539684,-1.8831844340297237,6
2023-06-18,estepa,4.586139179170387,-3.581660305343487,0.5022394369134502,6
2023-06-18,pino,3.8206732972387645,-3.192557659208229,0.31405781901526764,6
2023-06-26,estepa,3.705443995941802,-0.5319502529677615,1.5867468714870203,6
2023-06-26,pino,3.4968446525730688,-0.3097969018932545,1.593523875339907,6
2023-07-04,estepa,2.916847964376615,-3.544624681933816,-0.31388835877860033,7
2023-07-04,pino,1.5027125645439159,-3.6782340791738117,-1.087760757314948,7
2023-07-12,estepa,0.5836650127226681,-5.944631043256969,-2.6804830152671504,7
2023-07-12,pino,-0.22920137693628906,-5.565700516351096,-2.8974509466436924,7
2023-07-20,estepa,3.784117384653875,-2.261630491725371,0.7612434464642521,7
2023-07-20,pino,2.281119251060685,-2.1113459552495386,0.08488664790557321,7
2023-07-28,estepa,7.317659033078911,-1.4707379134859742,2.9234605597964682,7
2023-07-28,pino,6.287838209982816,-1.1025094664371509,2.5926643717728326,7
2023-08-05,estepa,7.507350940044151,-2.589611959287506,2.4588694903783224,8
2023-08-05,pino,6.032912220309839,-1.5180516351118498,2.2574302925989946,8
2023-08-13,estepa,5.869315028531879,0.2776876590331064,3.073501343782493,8
2023-08-13,pino,4.951951102756004,-0.1425679862306046,2.4046915582626998,8
2023-08-21,estepa,4.461704834605628,-4.9674904580152415,-0.2528928117048066,8
2023-08-21,pino,3.225659208261645,-4.230967297762453,-0.5026540447504038,8
2023-08-29,estepa,7.05910073851577,-3.4034949959792504,1.82780287126826,8
2023-08-29,pino,5.06191394148024,-3.9686815834767377,0.5466161790017512,8
2023-09-06,estepa,7.264233285026621,-2.547021835119679,2.358605724953471,9
2023-09-06,pino,4.1442232066629305,-2.2523235800344006,0.945949813314265,9
2023-09-14,estepa,9.049526081424965,-3.1974491094147313,2.9260384860051167,9
2023-09-14,pino,6.310756914733265,-3.31652667814111,1.4971151182960774,9
2023-09-22,estepa,16.028756361323186,-0.6166380407124392,7.706059160305373,9
2023-09-22,pino,12.821373493975937,-0.6596006884681272,6.0808864027539045,9
2023-09-30,estepa,17.609039440203595,-0.12242048346053225,8.74330947837153,9
2023-09-30,pino,14.063397590361479,0.14848537005166362,7.105941480206571,9
2023-10-08,estepa,21.22894402035626,0.15579516539442906,10.692369592875345,10
2023-10-08,pino,17.500650602409667,0.5914113597246415,9.046030981067155,10
2023-10-16,estepa,27.00360368956745,2.930677480916058,14.967140585241753,10
2023-10-16,pino,22.37165576592085,3.534884681583505,12.953270223752178,10
2023-10-24,estepa,27.975162213740486,2.983552798982222,15.479357506361353,10
2023-10-24,pino,23.233325301204847,3.576402753872663,13.404864027538755,10
2023-11-01,estepa,21.29531806615779,2.5901399491094432,11.942729007633616,11
2023-11-01,pino,17.608320137693664,2.785913941480235,10.19711703958695,11
2023-11-09,estepa,23.086991094147614,1.9244115776081712,12.505701335877893,11
2023-11-09,pino,20.3858864027539,1.661838209982819,11.02386230636836,11
2023-11-17,estepa,24.165276717557283,3.4615585241730606,13.813417620865172,11
2023-11-17,pino,19.623738382099862,3.8882650602409883,11.756001721170426,11
2023-11-25,estepa,28.415458015267202,6.527105597964402,17.471281806615803,11
2023-11-25,pino,24.768251290877824,7.317800344234111,16.043025817555968,11
2023-12-03,estepa,31.52947201017814,6.004920483460591,18.767196246819367,12
2023-12-03,pino,26.591624784853735,6.335342512908808,16.463483648881272,12
2023-12-11,estepa,29.05293256997458,5.52773218829519,17.290332379134885,12
2023-12-11,pino,24.424488812392468,4.934395869191077,14.679442340791773,12
2023-12-19,estepa,34.08914122137407,8.407181933842265,21.24816157760817,12
2023-12-19,pino,28.789535283993146,8.45478141135976,18.622158347676454,12
2023-12-27,estepa,35.46146946564889,11.452563613231584,23.457016539440236,12
2023-12-27,pino,30.241197934595554,11.80686058519796,21.024029259896757,12
2024-01-01,estepa,34.74778944020359,9.50353689567433,22.12566316793896,1
2024-01-01,pino,29.578757314974215,9.679765920826188,19.6292616179002,1
2024-01-09,estepa,33.56062340966923,7.838018447837179,20.699320928753206,1
2024-01-09,pino,27.964705679862348,7.6975765920826476,17.831141135972498,1
2024-01-17,estepa,38.59439567430029,11.86950381679392,25.231949745547105,1
2024-01-17,pino,33.393483648881265,12.252179001721203,22.822831325301234,1
2024-01-25,estepa,36.75014312977102,12.458775445292654,24.604459287531835,1
2024-01-25,pino,31.973142857142882,12.819139414802098,22.396141135972492,1
2024-02-02,estepa,34.26671437659036,11.577859414758297,22.922286895674326,2
2024-02-02,pino,29.584691910499167,11.584086058519828,20.5843889845095,2
2024-02-10,estepa,35.19386132315525,11.419545165394437,23.306703244274843,2
2024-02-10,pino,30.948564543889873,11.564987951807261,21.256776247848567,2
2024-02-18,estepa,32.96031170483462,10.651084605597987,21.805698155216305,2
2024-02-18,pino,29.04791394148024,10.882024096385571,19.964969018932905,2
2024-02-26,estepa,30.029837786259566,7.768222010178146,18.899029898218856,2
2024-02-26,pino,25.200227194492285,7.972413080895038,16.58632013769366,2
2024-03-05,estepa,26.45232824427484,7.770003180661604,17.11116571246822,3
2024-03-05,pino,22.485432013769397,7.841098106712595,15.163265060240995,3
2024-03-13,estepa,21.903778625954217,4.285209923664155,13.094494274809186,3
2024-03-13,pino,17.521015490533596,4.270347676419992,10.895681583476794,3
2024-03-21,estepa,22.939312977099263,5.880244910941508,14.409778944020385,3
2024-03-21,pino,20.27291222030985,6.1892977624785175,13.231104991394183,3
2024-03-29,estepa,18.707388676844815,3.8834223918575406,11.295405534351177,3
2024-03-29,pino,15.748000000000026,3.8399793459552836,9.793989672977656,3
2024-04-06,estepa,15.524923664122165,3.369783715012752,9.447353689567459,4
2024-04-06,pino,13.546271944922577,3.3208158347676737,8.433543889845126,4
2024-04-14,estepa,14.972636768447867,3.257175572519114,9.11490617048349,4
2024-04-14,pino,12.508141135972494,4.253394148020683,8.380767641996588,4
