system:index,LST_Day,LST_Night,especie,fecha,satelite,.geo
1_1_2_2023_06_18,0.222864030858276,-3.610089500860553,pino,2023-06-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_06_26,2.5459724612736925,0.7318313253012403,pino,2023-06-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_04,-0.4935593803786351,-3.082743545610991,pino,2023-07-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_12,-2.807425129087754,-4.967246127366587,pino,2023-07-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_20,0.4537834311807278,-3.143370051635082,pino,2023-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_28,3.002110154905367,-0.6961755593803537,pino,2023-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_05,3.0343924268502898,-2.1668950086058274,pino,2023-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_13,3.603650914634181,-0.5240034423407567,pino,2023-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_21,0.6675972461273932,-4.045098106712536,pino,2023-08-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_29,3.8535524956971146,-2.969738382099802,pino,2023-08-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_06,0.758074127907003,-2.4624750430292393,pino,2023-09-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_14,5.13023407917387,-3.018206540447483,pino,2023-09-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_22,10.649531841652356,-0.5372426850257871,pino,2023-09-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_30,12.69737349397594,0.8239827882960745,pino,2023-09-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_10_08,14.972561101549083,1.3869294320138021,pino,2023-10-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_10_16,20.454888123924295,4.5328640275387535,pino,2023-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_10_24,20.866199655765946,5.024086058519818,pino,2023-10-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_01,16.26494664371776,2.961490533562849,pino,2023-11-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_09,18.740037865748732,2.128058519793487,pino,2023-11-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_17,17.637311531841686,4.745683304647185,pino,2023-11-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_25,23.42062306368333,8.210254733218619,pino,2023-11-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_03,24.221958691910526,7.219927710843405,pino,2023-12-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_11,22.46109122203102,6.571129087779719,pino,2023-12-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_19,25.71030292598971,9.987576592082652,pino,2023-12-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_27,27.86702581755597,13.071080895008631,pino,2023-12-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_01_01,25.614860585197967,10.816030981067152,pino,2024-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_01_09,24.417380378657526,9.00820998278833,pino,2024-01-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_01_17,28.69076419965579,13.541401032702272,pino,2024-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_01_25,27.520574870912245,14.245759036144612,pino,2024-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_02_02,24.710399311531866,13.18364543889848,pino,2024-02-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_02_10,25.63088123924272,12.567824440619653,pino,2024-02-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_02_18,23.62243373493979,12.73404819277111,pino,2024-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_02_26,21.48222719449229,9.416244406196242,pino,2024-02-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_03_05,18.143521514629985,9.013194492254765,pino,2024-03-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_03_13,14.85363511187611,4.85697418244409,pino,2024-03-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_03_21,16.054406196213453,6.710013769363196,pino,2024-03-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_03_29,12.455741824440647,4.40963511187611,pino,2024-03-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_04_06,10.357366609294349,4.679067125645472,pino,2024-04-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_04_14,11.063046471600718,5.314075731497452,pino,2024-04-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_04_22,4.940850258175593,1.1491807228915931,pino,2024-04-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_04_30,1.8074159525379292,-2.639752925877731,pino,2024-04-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_05_08,0.32488510638301155,-3.0629750778815907,pino,2024-05-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_05_16,1.5607866043613985,-2.1024286759326714,pino,2024-05-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_05_24,3.1469275786393904,-0.4928640275386969,pino,2024-05-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_06_01,1.3251510685335635,-0.8037410540012688,pino,2024-06-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_06_09,3.8258712811172164,0.41545038866029,pino,2024-06-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_06_17,-4.124685025817524,-3.738537005163493,pino,2024-06-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_06_25,-2.660065789473652,-4.188113597246106,pino,2024-06-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_07_03,-3.5402581755593467,-4.965986230636811,pino,2024-07-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_07_11,0.10855421686749656,-2.606220309810644,pino,2024-07-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_07_19,0.725373493975932,-1.7511084337349105,pino,2024-07-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_07_27,-0.7954457831324998,-5.695349397590338,pino,2024-07-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_08_04,1.7682867613376319,-2.4727538726333673,pino,2024-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_08_12,2.087177280550798,-2.2267366609294026,pino,2024-08-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_08_20,3.156017211703992,-2.284209982788269,pino,2024-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_08_28,5.565283993115352,0.4244096385542521,pino,2024-08-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_09_05,6.345834767642027,0.1420550774526953,pino,2024-09-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_09_13,8.341669535284021,0.5260688468158673,pino,2024-09-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_09_21,4.698956970740133,-2.147941480206516,pino,2024-09-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_09_29,10.948506024096412,-0.013249569707370408,pino,2024-09-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_10_07,16.674867469879548,4.395514629948398,pino,2024-10-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_10_15,19.783734939759064,4.915308089500893,pino,2024-10-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_10_23,20.713456110154933,6.456547332185914,pino,2024-10-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_10_31,18.88131153184169,4.286440619621379,pino,2024-10-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_11_08,17.73361445783136,4.990702237521545,pino,2024-11-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_11_16,21.322302925989703,5.5546884681583775,pino,2024-11-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_11_24,19.02182788296044,4.8675421686747296,pino,2024-11-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_12_02,21.632671256454426,3.803039586919136,pino,2024-12-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_12_10,25.1975180722892,9.549738382099855,pino,2024-12-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_12_18,23.790151462994867,9.62866437177284,pino,2024-12-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2024_12_26,27.186351118760797,14.065724612736686,pino,2024-12-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_01_01,39.292805343511475,10.63031806615779,estepa,2020-01-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_01_09,36.33706743002547,7.171030534351171,estepa,2020-01-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_01_17,43.96760814249366,11.448708651399517,estepa,2020-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_01_25,38.6672328244275,8.184618320610713,estepa,2020-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_02_02,37.37125954198475,7.329357506361358,estepa,2020-02-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_02_10,32.12048346055983,9.778078880407154,estepa,2020-02-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_02_18,35.499185750636165,7.4251844783715235,estepa,2020-02-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_02_26,40.945330788804085,10.107989821882972,estepa,2020-02-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_03_05,34.74445292620869,8.421959287531838,estepa,2020-03-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_03_13,32.54668575063616,5.233753180661607,estepa,2020-03-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_03_21,29.191819338422416,7.171024173028017,estepa,2020-03-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_03_29,28.554351145038193,3.6274745547074105,estepa,2020-03-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_04_06,26.966272264631076,1.7342557251908606,estepa,2020-04-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_04_14,19.115493945188053,4.231921119592899,estepa,2020-04-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_04_22,19.868594147582733,1.4559160305343792,estepa,2020-04-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_04_30,19.141405852417336,1.0626017811705073,estepa,2020-04-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_05_08,9.414319338422427,2.4301208651399766,estepa,2020-05-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_05_16,10.172218670076761,2.720540712468225,estepa,2020-05-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_05_24,13.72497455470741,0.9226399491094498,estepa,2020-05-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_06_01,8.33024173027992,-0.153899491094123,estepa,2020-06-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_06_09,3.3107569974554973,-1.9915648854961627,estepa,2020-06-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_06_17,3.351489665003592,-1.9224748621472356,estepa,2020-06-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_06_25,3.4100686106346676,-6.300174055829194,estepa,2020-06-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_07_03,-0.12826972010175638,-7.212608142493614,estepa,2020-07-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_07_11,1.0557270124085578,-6.141138676844754,estepa,2020-07-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_07_19,-2.125692507298061,-7.598536895674274,estepa,2020-07-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_07_27,4.257334605597986,-4.44363867684476,estepa,2020-07-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_08_04,6.07257555847572,-2.0061641221373754,estepa,2020-08-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_08_12,6.182945292620892,-4.570139949109384,estepa,2020-08-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_08_20,12.995935114503844,-2.864770992366391,estepa,2020-08-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_08_28,13.229071246819357,-2.8060559796437397,estepa,2020-08-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_09_05,14.13078244274812,-1.3869083969465423,estepa,2020-09-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_09_13,19.338218829516567,-1.60616412213738,estepa,2020-09-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_09_21,24.378517811704867,0.11153307888043605,estepa,2020-09-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_09_29,20.269204834605617,-2.1621437659032794,estepa,2020-09-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_10_07,27.45732188295168,2.3632251908397306,estepa,2020-10-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_10_15,31.952824427480945,2.8895229007633825,estepa,2020-10-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_10_23,31.041749363867698,1.2759987277353915,estepa,2020-10-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_10_31,36.22862595419849,4.984955470737944,estepa,2020-10-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_11_08,32.76300890585244,5.424936386768472,estepa,2020-11-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_11_16,33.28346055979646,6.37600508905855,estepa,2020-11-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_11_24,31.443988549618346,4.640292620865167,estepa,2020-11-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_12_02,38.75442748091605,6.305267175572542,estepa,2020-12-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_12_10,35.04903307888044,3.9269592875318367,estepa,2020-12-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_12_18,38.02807888040714,6.570375318066184,estepa,2020-12-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2020_12_26,38.199758269720135,8.665960559796462,estepa,2020-12-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_01_01,40.53346692111962,8.781393129771022,estepa,2021-01-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_01_09,34.20114503816796,4.81784351145041,estepa,2021-01-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_01_17,45.932188295165425,11.675718829516576,estepa,2021-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_01_25,40.524387285654555,6.7124745547074065,estepa,2021-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_02_02,41.50853053435118,11.120871501272294,estepa,2021-02-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_02_10,36.967729007633615,10.938969465648881,estepa,2021-02-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_02_18,37.60458651399494,6.746513994910968,estepa,2021-02-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_02_26,38.932697201017845,11.74656488549621,estepa,2021-02-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_03_06,35.86534351145041,8.69853689567433,estepa,2021-03-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_03_14,32.58995547073794,5.708072519083997,estepa,2021-03-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_03_22,32.81583333333336,4.549968193384255,estepa,2021-03-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_03_30,31.135089058524198,6.430368956743035,estepa,2021-03-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_04_07,26.35263994910945,3.530960559796471,estepa,2021-04-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_04_15,23.12515267175575,4.046310432569998,estepa,2021-04-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_04_23,24.013702290076356,0.6365585241730618,estepa,2021-04-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_05_01,14.938524173028007,-0.27922391857504064,estepa,2021-05-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_05_09,16.64798346055983,-1.0883969465648604,estepa,2021-05-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_05_17,10.786692111959319,0.2318320610687376,estepa,2021-05-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_05_25,8.703806287170806,2.1212086513995194,estepa,2021-05-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_06_02,2.8751992031872735,0.5584409654272947,estepa,2021-06-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_06_10,6.014427480916064,-1.892526881720403,estepa,2021-06-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_06_18,5.785089058524199,-2.6384673604540843,estepa,2021-06-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_06_26,6.752755754475736,-3.192671755725169,estepa,2021-06-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_07_04,7.844440203562371,-1.772232824427449,estepa,2021-07-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_07_12,6.273492366412243,-3.561284987277333,estepa,2021-07-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_07_20,9.409681933842272,-1.7833696046426926,estepa,2021-07-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_07_28,15.837996183206137,-1.1007061068702038,estepa,2021-07-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_08_05,15.030438931297741,-3.518358778625928,estepa,2021-08-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_08_13,14.421577608142522,-2.2995292620864833,estepa,2021-08-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_08_21,2.8734157449577458,-6.592519083969433,estepa,2021-08-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_08_29,14.453263358778655,-0.05336513994907664,estepa,2021-08-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_09_06,15.516157760814277,-2.971246819338399,estepa,2021-09-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_09_14,20.34332061068705,-1.6962213740457783,estepa,2021-09-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_09_22,23.732290076335904,-0.1784669211195674,estepa,2021-09-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_09_30,23.186265903307913,-2.189230279898188,estepa,2021-09-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_10_08,29.62401399491097,1.7754516539440492,estepa,2021-10-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_10_16,31.039408396946595,2.626583969465677,estepa,2021-10-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_10_24,35.07985368956745,3.404790076335905,estepa,2021-10-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_11_01,32.28422391857509,3.160006361323183,estepa,2021-11-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_11_09,27.239287531806642,3.5811450381679677,estepa,2021-11-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_11_17,36.776463104325714,6.3158842239186,estepa,2021-11-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_11_25,35.31793256997458,5.063715012722672,estepa,2021-11-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_12_03,42.422340966921155,8.352525445292656,estepa,2021-12-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_12_11,39.84406488549621,5.587805343511477,estepa,2021-12-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_12_19,44.98912849872777,9.764300254452948,estepa,2021-12-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2021_12_27,39.83017175572521,8.48863231552166,estepa,2021-12-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_01_01,40.366342239185784,8.64160305343514,estepa,2022-01-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_01_09,41.57768447837153,10.72910305343514,estepa,2022-01-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_01_17,35.5159987277354,6.448664122137437,estepa,2022-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_01_25,41.32006361323158,10.220750636132337,estepa,2022-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_02_02,40.773187022900785,9.686927480916061,estepa,2022-02-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_02_10,41.199834605597985,8.722175572519113,estepa,2022-02-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_02_18,37.05881043257,7.7689503816794225,estepa,2022-02-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_02_26,28.686297709923696,6.944141221374077,estepa,2022-02-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_03_06,32.914421119592895,5.39768447837153,estepa,2022-03-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_03_14,33.284465648855004,6.953575063613256,estepa,2022-03-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_03_22,26.699802798982212,3.4380407124682204,estepa,2022-03-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_03_30,23.04730279898222,-0.17963104325697388,estepa,2022-03-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_04_15,13.607254464285742,3.5797709923664383,estepa,2022-04-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_04_23,8.059554707379169,-0.16899491094144745,estepa,2022-04-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_05_01,15.147533733133466,2.304255725190867,estepa,2022-05-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_05_09,14.195388040712496,-1.0636513994910735,estepa,2022-05-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_05_17,10.473625954198498,-1.2165203562340752,estepa,2022-05-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_05_25,4.60816532258067,-7.179936386768413,estepa,2022-05-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_06_02,6.195903307888067,-3.3787659033078548,estepa,2022-06-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_06_10,7.476499045194176,-2.654020356234071,estepa,2022-06-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_06_18,1.0360198361363036,-6.656278625954174,estepa,2022-06-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_06_26,1.092977099236668,-6.2739312977098995,estepa,2022-06-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_07_04,-1.2456933842238864,-6.384930025445265,estepa,2022-07-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_07_12,0.4489567430025779,-9.31527353689565,estepa,2022-07-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_07_20,0.25385352112679316,-2.7871501272264316,estepa,2022-07-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_07_28,4.801342239185773,-4.671653944020327,estepa,2022-07-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_08_05,8.116908396946597,-6.770992366412187,estepa,2022-08-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_08_13,4.076215012722671,-4.53930661577606,estepa,2022-08-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_08_21,10.49957379134863,-2.4827035623409377,estepa,2022-08-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_08_29,17.37923615531511,-1.4498346055979354,estepa,2022-08-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_09_06,17.731456743002575,-1.1358587848932427,estepa,2022-09-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_09_14,12.587882971729154,-3.4464185750635816,estepa,2022-09-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_09_22,22.352480916030572,-1.6487213740457713,estepa,2022-09-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
