fecha,estepa,pino,mes,delta
2020-04-01,4.149556770456277,4.378822719449253,4,-0.2292659489929756
2020-04-02,3.4648505089058816,4.814172117039614,4,-1.349321608133732
2020-04-03,2.9952928453481613,5.8224953722544655,4,-2.827202526906304
2020-04-04,6.942732864582044,6.724164268231032,4,0.21856859635101156
2020-04-05,0.908986111111136,4.607511606313857,4,-3.6985254952027207
2020-04-06,0.6714408396946887,1.140485370051663,4,-0.46904453035697435
2020-04-07,1.5065267175572807,3.028561101549086,4,-1.5220343839918051
2020-04-08,2.6781265903308142,4.256375215146329,4,-1.5782486248155152
2020-04-09,4.777802162849904,7.377562822719479,4,-2.5997606598695757
2020-04-10,3.700698671948408,8.130409947205456,4,-4.4297112752570476
2020-04-11,4.189523608213609,3.898667542827277,4,0.2908560653863317
2020-04-12,0.3320451653944287,1.4903648881239475,4,-1.1583197227295188
2020-04-13,0.1286932024718587,1.1680481927711144,4,-1.0393549902992556
2020-04-14,3.8091909885406494,3.964069128036499,4,-0.1548781394958496
2020-04-15,4.435825347900391,4.66071891784668,4,-0.22489356994628906
2020-04-16,7.158725491690696,8.527321095041017,4,-1.3685956033503217
2020-04-17,7.7285595920969055,7.070323033707892,4,0.6582365583890137
2020-04-18,10.603516170509923,10.2661967019437,4,0.3373194685662231
2020-04-19,4.463032245635986,4.5674214363098145,4,-0.10438919067382812
2020-04-20,3.462621482961281,3.118315132271823,4,0.3443063506894579
2020-04-21,0.2143906380016778,0.5522515515218576,4,-0.3378609135201798
2020-04-22,0.0830593150131543,1.9557733222301852,4,-1.872714007217031
2020-04-23,2.39573073387146,1.9933310747146606,4,0.4023996591567993
2020-04-24,4.089015240328282,2.1145079135894775,4,1.974507326738804
2020-04-25,3.160665280665312,2.383711099624634,4,0.7769541810406784
2020-04-26,2.638153314590454,2.7127959728240967,4,-0.07464265823364258
2020-04-27,4.556947054435865,5.184387329416236,4,-0.6274402749803709
2020-04-28,2.795306327962604,3.9484373742262857,4,-1.153131046263682
2020-04-29,1.6529166666666957,2.6360378657487336,4,-0.9831211990820379
2020-04-30,2.2151086668703845,2.503884050690752,4,-0.28877538382036727
2020-05-01,2.0904050279329884,2.6001760889712986,5,-0.5097710610383102
2020-05-02,1.071054365733137,0.7693837535014518,5,0.30167061223168523
2020-05-03,2.4213835238470893,3.488641015145346,5,-1.0672574912982569
2020-05-04,-0.941614832535854,-0.2151728110598739,5,-0.7264420214759801
2020-05-05,0.8966134824646264,1.573865748709152,5,-0.6772522662445257
2020-05-06,-2.346470178278876,-0.6797728055077182,5,-1.666697372771158
2020-05-07,0.8405407124682261,3.6450430292599263,5,-2.8045023167917003
2020-05-08,2.971093247588476,0.5770192742347717,5,2.3940739733537044
2020-05-09,4.402342857142896,3.382663378545045,5,1.0196794785978511
2020-05-10,-9.18999999999997,-8.629317073170727,5,-0.5606829268292426
2020-05-11,2.432975981253694,-0.9321066737174988,5,3.365082654971193
2020-05-12,0.2115245809585093,0.0461481104390223,5,0.165376470519487
2020-05-13,0.7954328935705428,1.1199836788054407,5,-0.3245507852348979
2020-05-14,-9.101499176276732,-9.521313559322005,5,0.4198143830452725
2020-05-15,4.190804106073588,3.2087187500000254,5,0.9820853560735627
2020-05-16,7.587733889151965,6.533687635574862,5,1.054046253577103
2020-05-17,5.701226131874248,6.007678338508192,5,-0.3064522066339448
2020-05-18,5.094930708230612,6.771137273606385,5,-1.6762065653757734
2020-05-19,2.5855154991149902,3.7013134956359863,5,-1.115797996520996
2020-05-20,-1.6879919949274524,0.466033053993942,5,-2.1540250489213943
2020-05-21,-0.3575582943090984,-0.7443236225553869,5,0.38676532824628845
2020-05-22,-1.9072970945969767,-1.661211612076109,5,-0.24608548252086782
2020-05-23,1.5878363847732544,2.582723379135132,5,-0.9948869943618774
2020-05-24,2.602804634441803,2.529490869797523,5,0.07331376464428008
2020-05-25,1.4882760814249696,3.374347676419993,5,-1.8860715949950235
2020-05-26,2.668848600508936,6.090946643717757,5,-3.422098043208821
2020-05-27,4.773867684478401,5.390911232300288,5,-0.6170435478218872
2020-05-28,1.1537995338439941,-0.4899999999999522,5,1.6437995338439464
2020-05-29,-1.7148288320934304,-1.5205211726383985,5,-0.19430765945503192
2020-05-30,-5.249474381241832,-5.049116331285001,5,-0.20035804995683115
2020-05-31,0.21331873536109924,0.33878809213638306,5,-0.1254693567752838
2020-06-01,-2.717644489247283,-1.4139739573541508,6,-1.3036705318931323
2020-06-02,2.010672218684947,2.166432026784901,6,-0.15575980809995382
2020-06-03,-0.2942352941176163,-1.02835638730673,6,0.7341210931891138
2020-06-04,-3.0300297483581216,-2.2465104158939098,6,-0.7835193324642118
2020-06-05,-2.2177434135165908,-1.2075533428164706,6,-1.0101900707001201
2020-06-06,0.7931718826293945,0.8814908862113953,6,-0.08831900358200073
2020-06-07,0.1553748500967324,-0.1285573385315576,6,0.28393218862829
2020-06-08,1.5177029945936114,1.4571812539408917,6,0.06052174065271965
2020-06-09,-0.7262561703047112,-0.5338621857456378,6,-0.19239398455907342
2020-06-10,0.8065887746243423,1.5323921666597586,6,-0.7258033920354163
2020-06-11,1.0554026365280151,0.7987330555915833,6,0.2566695809364319
2020-06-12,0.5755916889165968,-1.9080933201807972,6,2.4836850090973943
2020-06-13,0.7068150043487549,0.20809918642044067,6,0.4987158179283142
2020-06-14,-4.778622904728227,-3.5913497112092365,6,-1.1872731935189904
2020-06-15,-5.363024747937642,-3.173340563991302,6,-2.1896841839463397
2020-06-16,-1.082681912681887,1.6849286690469916,6,-2.7676105817288787
2020-06-17,-5.455007320644191,-6.534394618834045,6,1.0793872981898538
2020-06-18,-0.02088150940835476,-1.102401852607727,6,1.0815203431993723
2020-06-19,1.8900000000000432,-6.625016393442594,6,8.515016393442636
2020-06-20,-0.08790455013513565,-1.092307209968567,6,1.0044026598334312
2020-06-21,-3.933021632937863,-4.962863340563969,6,1.0298417076261055
2020-06-22,-0.30658158659935,-1.0347484350204468,6,0.7281668484210968
2020-06-23,-1.7720615892042226,-1.4027048834998563,6,-0.3693567057043663
2020-06-24,-2.719392523364445,-4.778888888888861,6,2.0594963655244163
2020-06-25,-6.297029262086483,-5.4432576985413,6,-0.853771563545183
2020-06-26,-0.7851544618606567,-0.7953464388847351,6,0.01019197702407837
2020-06-27,-1.0891321897506714,-0.9337126612663269,6,-0.15541952848434448
2020-06-28,-1.7964164018630981,-1.684043526649475,6,-0.11237287521362305
2020-06-29,-2.834564208984375,-2.969628095626831,6,0.13506388664245605
2020-06-30,-14.468061224489777,-15.043855932203362,6,0.5757947077135857
2020-07-01,-10.112128710644225,-10.720164436192478,7,0.6080357255482536
2020-07-02,-5.573842889696168,-3.8154520648270376,7,-1.7583908248691307
2020-07-03,1.2407068607068916,1.7569180018850437,7,-0.516211141178152
2020-07-04,-5.435068873356195,-4.557866858369076,7,-0.8772020149871187
2020-07-05,-0.8624504804611206,0.2970770001411438,7,-1.1595274806022644
2020-07-06,-8.616015140361482,-7.213380378657458,7,-1.4026347617040233
2020-07-07,-9.478098318240598,-7.132692450725151,7,-2.3454058675154466
2020-07-08,-3.975243162938881,-2.701026204233876,7,-1.2742169587050047
2020-07-09,-0.7755266427993774,0.46627551317214966,7,-1.241802155971527
2020-07-10,-1.2114843130111694,-0.08951491117477417,7,-1.1219694018363953
2020-07-11,-1.9707461595535278,-1.0891140699386597,7,-0.8816320896148682
2020-07-12,-4.517362831175545,-4.608147913762298,7,0.09078508258675289
2020-07-13,-5.647475313732893,-5.305704586887247,7,-0.34177072684564624
2020-07-14,-8.63611921468036,-8.194251152073702,7,-0.4418680626066571
2020-07-15,-2.409783914244778,-0.34636897473348,7,-2.063414939511298
2020-07-16,0.3182180539273513,0.0930043383948179,7,0.2252137155325334
2020-07-17,-1.2217341661453247,0.3419247269630432,7,-1.563658893108368
2020-07-18,-4.096523076923049,1.1825822591781616,7,-5.27910533610121
2020-07-19,-5.997649768246689,-7.46803958529687,7,1.4703898170501803
2020-07-20,-0.2960127294063568,1.9507291316986084,7,-2.246741861104965
2020-07-21,-0.7762788534164429,1.646401047706604,7,-2.422679901123047
2020-07-22,-1.7581926584243774,0.6744118332862854,7,-2.432604491710663
2020-07-23,-12.572247214179711,-13.016418534170423,7,0.444171319990712
2020-07-24,-9.585283018867909,-7.459565836298909,7,-2.1257171825689998
2020-07-25,-11.24168010752686,-3.4165027141571045,7,-7.825177393369756
2020-07-26,-4.824609756469727,-4.222941176470543,7,-0.6016685799991839
2020-07-27,-2.720962199290358,-3.499240569347783,7,0.778278370057425
2020-07-28,-2.597723243796486,-3.2028438030437885,7,0.6051205592473026
2020-07-29,-9.27610465648852,-7.15176592082614,7,-2.1243387356623806
2020-07-30,-10.742461044912911,-6.338513011152388,7,-4.403948033760523
2020-07-31,-1.5184780267979625,-0.9826607446211028,7,-0.5358172821768598
2020-08-01,0.7346975803375244,0.2623749375343323,8,0.47232264280319214
2020-08-02,0.102660307628458,0.3271821446343512,8,-0.22452183700589318
2020-08-03,-2.5662150183721044,-1.05191436399214,8,-1.5143006543799644
2020-08-04,0.1036304232847173,0.2281461207006718,8,-0.1245156974159545
2020-08-05,1.295357203161794,2.0246967616818345,8,-0.7293395585200406
2020-08-06,-2.260410128979621,-3.184902616444316,8,0.9244924874646951
2020-08-07,-1.728126195028656,-0.9192889758642828,8,-0.8088372191643731
2020-08-08,-5.018257220538902,-6.437117552334912,8,1.4188603317960098
2020-08-09,-0.16682729125022888,-1.9996520280838013,8,1.8328247368335724
2020-08-10,-2.769865272160196,-3.057375133383072,8,0.28750986122287614
2020-08-11,-6.019088858215683,-5.883661335358058,8,-0.1354275228576256
2020-08-12,-3.4276210031567924,-2.868285714285686,8,-0.5593352888711065
2020-08-13,-0.9494797218992712,-1.335080089562275,8,0.38560036766300376
2020-08-14,-5.005475866880597,-5.624304519701921,8,0.6188286528213238
2020-08-15,-6.507843080712616,-5.934826597048117,8,-0.5730164836644995
2020-08-16,-3.414469854469824,-6.3379359095193,8,2.9234660550494755
2020-08-17,-1.1685647558386174,-0.8353971202972292,8,-0.3331676355413882
2020-08-18,-7.445274888558674,-8.871858190709021,8,1.4265833021503473
2020-08-19,-6.8732171536254185,-7.126711501560217,8,0.2534943479347982
2020-08-20,-4.774670636067523,-3.114586295269474,8,-1.6600843407980488
2020-08-21,-0.6316094147582353,0.9613115318416812,8,-1.5929209465999166
2020-08-22,-1.555165394402004,1.3404693658187414,8,-2.8956347602207453
2020-08-23,-1.7099809160305082,0.5494216867470227,8,-2.2594026027775307
2020-08-24,-11.67857142857141,-9.771651917404112,8,-1.9069195111672972
2020-08-25,0.8001285791397095,-1.8350120782852173,8,2.6351406574249268
2020-08-26,-5.375810810810807,-6.631782945736424,8,1.2559721349256163
2020-08-27,-0.8886234107847113,-0.8327209387605135,8,-0.05590247202419785
2020-08-28,-1.688336798336786,-4.655025295109569,8,2.966688496772783
2020-08-29,-1.6104678362572733,-1.8890871369294324,8,0.2786193006721591
2020-08-30,-4.228910958904083,-4.24723275514318,8,0.018321796239097132
2020-08-31,-1.6248473282442473,-0.4168984509466159,8,-1.2079488772976315
2020-09-01,-1.1908937659032843,-0.0180591048249457,9,-1.1728346610783387
2020-09-02,-1.8637547169811088,0.1856915832843131,9,-2.049446300265422
2020-09-03,-4.357904465239993,-1.6567612939068987,9,-2.701143171333094
2020-09-04,-3.365337150127194,-2.877283993115296,9,-0.488053157011898
2020-09-05,-5.681625901439507,-4.170761720577371,9,-1.5108641808621366
2020-09-06,0.2962457080402143,1.042380865709422,9,-0.7461351576692077
2020-09-07,-0.3031358977212441,1.396970629811146,9,-1.70010652753239
2020-09-08,1.4959574468085284,-0.5128226218322108,9,2.008780068640739
2020-09-09,-0.4874147582696919,-1.3527326266195254,9,0.8653178683498335
2020-09-10,1.2146902142443756,0.6587619047619325,9,0.5559283094824431
2020-09-11,-2.316402828342113,-2.905514629948336,9,0.5891118016062227
2020-09-12,-0.6968946975538796,-1.3081318149693442,9,0.6112371174154646
2020-09-13,-2.963741958006997,-3.980820456106111,9,1.017078498099114
2020-09-14,-2.256981439761216,-1.48459134753296,9,-0.772390092228256
2020-09-15,2.5058905852417723,3.0202925989673366,9,-0.5144020137255643
2020-09-16,-8.610811764705856,-2.919411055120039,9,-5.6914007095858175
2020-09-17,3.585807537806564,3.4774288279375964,9,0.1083787098689677
2020-09-18,-0.1396815431835011,0.0729257003382417,9,-0.2126072435217428
2020-09-19,-3.3932026900369388,-1.795553380195392,9,-1.5976493098415467
2020-09-20,-2.17590330788801,-0.520127366609267,9,-1.6557759412787432
2020-09-21,-0.2081075063612925,2.260144578313281,9,-2.4682520846745737
2020-09-22,-0.5301148655981809,1.0428026679920732,9,-1.572917533590254
2020-09-23,-1.4333446296894587,0.1609556714563196,9,-1.5943003011457784
2020-09-24,-0.1586388634280242,1.4801952277657486,9,-1.6388340911937729
2020-09-25,0.5733174300254691,2.607046471600712,9,-2.033729041575243
2020-09-26,4.988873251331402,6.284628917259418,9,-1.2957556659280165
2020-09-27,0.5389339985390694,1.25514687053484,9,-0.7162128719957707
2020-09-28,0.833010794906879,0.8375890941847115,9,-0.004578299277832487
2020-09-29,-3.067745847361592,-3.8700873362445103,9,0.8023414888829183
2020-09-30,-2.0241720054710743,-1.919566020313908,9,-0.10460598515716635
2020-10-01,-3.480467596390453,-3.7369680851063536,10,0.2565004887159006
2020-10-02,0.0188094795479791,-0.9785697747250758,10,0.9973792542730548
2020-10-03,-6.351663667349968,-6.205930381460825,10,-0.14573328588914247
2020-10-04,-3.850867223189416,-3.6583701420730783,10,-0.19249708111633757
2020-10-05,-1.523428753180634,-0.5410533562822488,10,-0.9823753968983853
2020-10-06,0.8243463393746765,0.1829809056679977,10,0.6413654337066788
2020-10-07,-1.98264080336449,-1.920120179016292,10,-0.06252062434819794
2020-10-08,-3.089999999999975,-5.389999999999958,10,2.299999999999983
2020-10-09,1.0280291025347648,-0.504203318319415,10,1.5322324208541798
2020-10-10,3.1854501528426207,3.482063738177464,10,-0.2966135853348435
2020-10-11,0.5255375318066432,1.1817624784854015,10,-0.6562249466787583
2020-10-12,2.44604032997253,3.749267895878553,10,-1.3032275659060226
2020-10-13,4.555736726484943,5.591557321321263,10,-1.03582059483632
2020-10-14,3.985177618628653,4.492468095473907,10,-0.5072904768452537
2020-10-15,4.550627423533738,6.571062610691245,10,-2.0204351871575064
2020-10-16,5.5199246083690205,8.744790756080906,10,-3.224866147711886
2020-10-17,5.974198473282472,7.237624784853731,10,-1.2634263115712585
2020-10-18,2.722978296377267,2.9976564453114958,10,-0.2746781489342287
2020-10-19,1.6387946646753957,1.719017441515285,10,-0.08022277683988932
2020-10-20,-1.4556939070714117,-0.4069602372773456,10,-1.0487336697940661
2020-10-21,5.136965437615606,6.203813377178967,10,-1.0668479395633614
2020-10-22,3.9284783744531953,5.07574332728709,10,-1.1472649528338947
2020-10-23,4.7711195928753485,6.758034423407951,10,-1.9869148305326023
2020-10-24,2.0022828578948975,3.335113525390625,10,-1.3328306674957275
2020-10-25,0.9623737523413228,0.4388160821457267,10,0.5235576701955962
2020-10-26,1.73311185836792,0.0156842105263427,10,1.7174276478415773
2020-10-27,2.843762993763032,2.335551366635282,10,0.5082116271277504
2020-10-28,1.2432581765476864,-1.95224372045196,10,3.1955018969996463
2020-10-29,-0.6848805350929635,-0.5528554421768455,10,-0.13202509291611808
2020-10-30,2.7048282442748404,4.388337349397623,10,-1.6835091051227824
2020-10-31,5.846049618320638,7.747294320137722,10,-1.9012447018170837
2020-11-01,7.715944656488578,9.738206540447536,11,-2.022261883958958
2020-11-02,3.7871475219726562,5.706246852874756,11,-1.9190993309020996
2020-11-03,6.516838422391887,7.192059254489728,11,-0.6752208320978417
2020-11-04,9.067028996782213,8.323299816586706,11,0.7437291801955066
2020-11-05,1.1120210815765608,1.780010210893435,11,-0.6679891293168743
2020-11-06,1.4445928753180977,2.099321858864057,11,-0.6547289835459593
2020-11-07,6.088560164167502,7.456035791757074,11,-1.367475627589572
2020-11-08,8.425553126085996,9.442233789907812,11,-1.0166806638218162
2020-11-09,7.011752544529289,7.797352598912861,11,-0.7856000543835719
2020-11-10,8.03168893129774,9.115153184165266,11,-1.0834642528675253
2020-11-11,9.378285507075969,10.54691202525204,11,-1.1686265181760707
2020-11-12,7.658002544529294,7.488681583476797,11,0.16932096105249705
2020-11-13,4.025466442108154,5.283835411071777,11,-1.258368968963623
2020-11-14,1.1519569659033333,1.7725398375078818,11,-0.6205828716045485
2020-11-15,1.8308524173028256,2.1144440619621645,11,-0.28359164465933895
2020-11-16,5.206755725190865,5.527487091222062,11,-0.3207313660311968
2020-11-17,5.620813615814043,7.2882225585021665,11,-1.6674089426881231
2020-11-18,8.09436704834608,9.012922547332211,11,-0.918555498986132
2020-11-19,9.948435114503845,11.315745266781438,11,-1.367310152277593
2020-11-20,9.245426449643013,7.99857054151296,11,1.246855908130053
2020-11-21,5.378332138061523,6.266035079956055,11,-0.8877029418945312
2020-11-22,5.007490634918213,5.632734298706055,11,-0.6252436637878418
2020-11-23,7.641561267329605,7.406054978618192,11,0.235506288711413
2020-11-24,6.037572747789934,6.020853546060975,11,0.01671920172895902
2020-11-25,4.711922160444829,3.657455621301803,11,1.0544665391430263
2020-11-26,1.429242535426052,1.27375131641406,11,0.15549121901199214
2020-11-27,5.717337786259575,5.718656076821283,11,-0.0013182905617075136
2020-11-28,8.114269590454713,7.627805960684876,11,0.4864636297698368
2020-11-29,4.048330787573501,2.5636925069083114,11,1.4846382806651892
2020-11-30,3.939548346056011,4.510471600688494,11,-0.5709232546324836
2020-12-01,5.766389949109442,6.719039586919138,12,-0.9526496378096958
2020-12-02,4.36996332884301,4.366466030812484,12,0.003497298030525897
2020-12-03,4.011900431261812,4.139999364268608,12,-0.12809893300679587
2020-12-04,3.6509064885496496,4.6357280550774815,12,-0.9848215665278319
2020-12-05,8.468555979643797,9.963115318416556,12,-1.494559338772758
2020-12-06,7.750156950672681,11.837426955702185,12,-4.087270005029504
2020-12-07,11.276043709606247,12.44144578313256,12,-1.1654020735263124
2020-12-08,9.211892758936791,8.711030368763591,12,0.5008623901732001
2020-12-09,5.467945292620893,5.7400585197934895,12,-0.27211322717259634
2020-12-10,8.251552162849904,8.318663525275934,12,-0.06711136242602933
2020-12-11,4.644129753112793,4.968554496765137,12,-0.32442474365234375
2020-12-12,3.584259033203125,3.637104034423828,12,-0.052845001220703125
2020-12-13,2.8766567707061768,2.7806103229522705,12,0.09604644775390625
2020-12-14,2.5989577770233154,2.4898629188537598,12,0.10909485816955566
2020-12-15,2.3592834725991585,2.1976380877618453,12,0.16164538483731317
2020-12-16,4.220740407728156,4.410022375215181,12,-0.18928196748702497
2020-12-17,7.019552757273155,7.5843545150501885,12,-0.5648017577770332
2020-12-18,11.084220374220408,8.07725730442982,12,3.0069630697905882
2020-12-19,8.388814968814993,7.305121951219544,12,1.083693017595449
2020-12-20,5.598689533072649,6.087773316052878,12,-0.48908378298022903
2020-12-21,6.835091530752454,6.721551039609347,12,0.11354049114310705
2020-12-22,8.444731001011615,9.400506850994727,12,-0.9557758499831124
2020-12-23,7.839341245812598,7.853748709122238,12,-0.014407463309639823
2020-12-24,7.300688102321324,7.560188526878745,12,-0.2595004245574213
2020-12-25,6.516568423885003,6.511389159986743,12,0.005179263898259734
2020-12-26,11.45056933842242,11.71438209982791,12,-0.2638127614054895
2020-12-27,13.43339373970349,13.189449152542402,12,0.24394458716108858
2020-12-28,10.849224594531176,11.193008474576295,12,-0.3437838800451196
2020-12-29,10.031857506361352,10.784753872633424,12,-0.752896366272072
2020-12-30,3.430639496725912,3.2315744117436123,12,0.1990650849822999
2020-12-31,3.6941796516957215,3.692863340564021,12,0.0013163111317004983
2021-01-01,9.979543681085694,10.14699818291302,1,-0.16745450182732569
2021-01-02,11.179252544529287,12.377497418244438,1,-1.1982448737151508
2021-01-03,12.580630975143432,12.253155555555583,1,0.32747541958784865
2021-01-04,8.287875366718756,8.046077224750306,1,0.2417981419684505
2021-01-05,9.70202684233484,10.28576597262612,1,-0.5837391302912796
2021-01-06,8.800318144872602,9.715061011943682,1,-0.9147428670710802
2021-01-07,8.97838791510966,9.980390967052852,1,-1.0020030519431913
2021-01-08,6.597061057506396,6.533104991394179,1,0.06395606611221716
2021-01-09,6.616841870824091,6.768078902229879,1,-0.15123703140578826
2021-01-10,4.933619976043701,6.8626440177253,1,-1.9290240416815987
2021-01-11,4.090830146027141,4.067735063034094,1,0.023095082993046745
2021-01-12,2.220818197344611,2.253277108433762,1,-0.03245891108915133
2021-01-13,6.694586513994941,7.325922274671553,1,-0.6313357606766123
2021-01-14,8.212144821264921,8.793253796095476,1,-0.5811089748305545
2021-01-15,7.42297626728114,7.530525410662422,1,-0.10754914338128252
2021-01-16,3.348069105691088,3.64243333333336,1,-0.294364227642272
2021-01-17,8.792757633587817,8.882857142857175,1,-0.09009950926935772
2021-01-18,8.959250736292027,9.952243191810322,1,-0.9929924555182943
2021-01-19,12.792776717557274,13.141552495697107,1,-0.3487757781398333
2021-01-20,11.461103689567455,12.853070567986258,1,-1.3919668784188026
2021-01-21,12.230454834605624,13.181259896729804,1,-0.9508050621241804
2021-01-22,15.166698473282471,15.633717728055109,1,-0.4670192547726373
2021-01-23,16.637245547073817,16.90117383821002,1,-0.2639282911362031
2021-01-24,13.068481755262876,13.56098668266764,1,-0.49250492740476304
